"","U.Clus.1","U.Clus.2","U.Clus.3","U.Clus.4","U.Clus.5","U.Clus.6","U.Clus.7","U.Clus.8","U.Clus.9","U.Clus.10","U.Clus.11","U.Clus.12","U.Clus.13","U.Clus.14","U.Clus.15","U.Clus.16","U.Clus.17","U.Clus.18","U.Clus.19","U.Clus.20","U.Clus.21","U.Clus.22","U.Clus.23","U.Clus.24","U.Clus.25","U.Clus.26","U.Clus.27","U.Clus.28","U.Clus.29","U.Clus.30","U.Clus.31","U.Clus.32","U.Clus.33","U.Clus.34","U.Clus.35","U.Clus.36","U.Clus.37","U.Clus.38","U.Clus.39","U.Clus.40","U.Clus.41","U.Clus.42","U.Clus.43","U.Clus.44","U.Clus.45","U.Clus.46","U.Clus.47","U.Clus.48","U.Clus.49","U.Clus.50","U.Clus.51","U.Clus.52","U.Clus.53","U.Clus.54","U.Clus.55","U.Clus.56","U.Clus.57","U.Clus.58","U.Clus.59","U.Clus.60","U.Clus.61","U.Clus.62","U.Clus.63","U.Clus.64"
"281",8.135922644553e-06,8.54691662178706e-06,2.12397814945998e-05,7.89465345288653e-06,1.493166999509e-05,1.97512312826921e-05,1.26580863039596e-05,7.94700074465568e-06,9.03859342044016e-06,1.0371446106094e-05,1.26540121399505e-05,1.85118094878689e-05,7.63523273937743e-06,6.83506779318715e-05,1.59864846087817e-05,9.83263003329328e-06,2.76135182005849e-05,1.122666939524e-05,9.89482173300484e-05,1.32648167494493e-05,0.998547477910873,1.62102552898618e-05,0.000342938066696077,7.88561851802721e-06,2.80035299932212e-05,1.43588814914735e-05,1.72654652401815e-05,2.20477932055835e-05,3.12273069917596e-05,8.75639990010297e-06,2.01262307692688e-05,2.62392080044124e-05,9.99529389282728e-06,1.29345313953213e-05,4.09972460780985e-05,1.25491084013103e-05,1.03378194002736e-05,1.63464124222509e-05,1.88670727438524e-05,7.36045876679204e-06,1.95128217368069e-05,2.02266747305688e-05,2.24888223681518e-05,1.59942938949989e-05,1.93515082651011e-05,1.59873602471462e-05,8.43174415348847e-06,2.06465713173352e-05,1.16393826198672e-05,1.58739670233561e-05,1.03012909946846e-05,2.81585008271557e-05,1.73085548656858e-05,1.41008121245307e-05,2.15599992784862e-05,7.58713202974707e-06,2.55766228714699e-05,1.56261786314468e-05,1.69143761647184e-05,1.04738907023619e-05,7.2906134067237e-06,8.71595860429912e-06,1.84938006731862e-05,1.12751417113277e-05
"67505836",6.12470137850827e-08,8.69544208333624e-09,6.39434434538961e-09,1.10253372574515e-08,7.63075898409683e-09,1.01009654386223e-06,1.33806532761752e-08,9.03390545795767e-08,4.30947169815194e-07,6.36411446492613e-09,1.97966749938517e-07,1.80535423244082e-07,7.33732713944647e-08,1.17988266789409e-09,4.20603404236134e-07,1.03266797677237e-07,1.10503535096196e-09,2.54265196968915e-08,4.66034567084079e-09,2.06117346024719e-06,3.03823030028091e-09,5.85682163847242e-09,5.00985067962707e-09,5.2675639584586e-09,1.35013089647922e-08,5.95725845429993e-09,1.33839260079455e-08,9.72925027136533e-08,2.48919430538538e-09,1.24068287924869e-07,1.10668255345336e-09,8.47164207044509e-09,2.59216965032851e-09,1.54904265844966e-08,6.89270067489015e-09,3.07218399028018e-07,6.21453515870747e-09,2.35980029021824e-08,9.74843975966532e-08,1.46921333304729e-09,8.872796914429e-07,5.96016386892952e-08,1.98185268501912e-06,1.61567016231879e-05,1.266866899097e-08,2.51046184152206e-07,6.08470410349801e-09,4.58674332542998e-06,9.07620176918234e-09,3.15357592531128e-08,0.999967932336298,5.42004644163775e-09,1.74278000883237e-08,1.06614160639551e-08,2.98356721173369e-07,8.35875711923861e-08,1.33935118975317e-07,1.44065803845398e-08,1.07525131210968e-06,6.41568101419783e-09,2.40196039967958e-07,6.16205496949318e-07,1.17067128240572e-07,4.32786992111405e-09
"35370",2.00358832686062e-09,1.07041805541769e-09,4.05819971792073e-09,1.62943820303761e-09,2.05235033483687e-08,8.41093895726224e-09,3.15122464115264e-08,1.43248564740548e-09,3.15093721006139e-09,1.23783076384326e-09,1.52350436143533e-09,8.21570013891123e-09,1.12313553260744e-08,3.54863516887002e-10,4.71214544115987e-09,1.50901410617984e-09,5.02582008710074e-10,1.45061928282466e-09,1.46589210576478e-09,2.68723418292726e-09,9.08800785962804e-10,1.29955666813409e-08,1.51366686997774e-09,9.52408412634785e-10,5.73457750312908e-08,2.14190458244948e-09,2.73222288438975e-07,7.96302694730396e-09,1.12287332859273e-09,1.29173231487496e-09,6.34523256955588e-10,7.36159327810105e-09,2.2168404673236e-09,4.00333319621897e-09,1.45533119252453e-08,1.10618115212178e-08,2.0381629621415e-09,4.14955145636838e-09,3.50394637042152e-08,8.05690478584516e-10,5.36654165927631e-09,3.87927386750012e-09,1.06237549500566e-08,3.59119908670194e-09,5.39536215969749e-09,1.06100028806338e-08,2.26036429803398e-08,4.99052240088255e-09,1.61771209562728e-09,5.68065517736694e-09,2.21761387753681e-09,5.78964620332233e-09,1.86730599404714e-09,3.49849390320615e-09,6.1877925738882e-09,1.41587208250644e-09,6.25387266704877e-09,1.03642057781372e-08,3.63955178282925e-09,0.999999312009912,8.74040844891796e-10,2.58425821355397e-09,1.25825568139983e-08,6.35138765423704e-09
"5281040",6.24042767500912e-07,4.90849474655834e-07,1.68495996186285e-07,2.92844560104577e-07,1.85044070921079e-07,4.58790472584875e-06,1.40119078664286e-07,1.0747863150292e-06,2.38471636874241e-06,4.2792381734896e-07,0.999783678850638,4.94779805235634e-07,1.33222070591078e-07,2.09340775913558e-08,9.91785437992146e-07,2.10119391255835e-06,1.70441831953896e-08,2.25128939340448e-06,8.0303606170179e-08,1.24169054570628e-06,5.44018304261955e-08,1.05707468035664e-07,8.63761363578665e-08,8.70341083798223e-08,1.58836673821492e-07,1.86251559823738e-07,9.4877971944948e-08,9.16974795400802e-06,3.95659596556516e-08,1.66852487055344e-05,1.96148671559209e-08,7.21302966879419e-08,3.40216910180935e-08,8.40111122775693e-07,1.70697647462081e-07,1.56892473722064e-06,1.76756424910364e-07,1.2724638896846e-06,1.42217274208e-06,2.42814833699932e-08,4.02576642386894e-05,2.75872668250122e-06,4.3966897929073e-05,9.95620771589383e-06,5.32854958628715e-07,1.29404109185435e-06,9.61565026609107e-08,5.05597481218731e-06,5.02238613129768e-07,1.07402631950182e-06,2.01464385145206e-06,9.38939628860431e-08,1.40840135618428e-06,2.99648461181106e-07,9.02106989058809e-06,1.80104093087633e-05,3.07593056666623e-06,4.77560310679415e-07,1.99238667885842e-05,6.83810484534609e-08,1.64828597662178e-06,1.79050909826402e-06,2.95993619175828e-06,5.56302086094396e-08
"26879",0.000188725971975177,0.000212672079766374,5.53801718802037e-05,0.000209336407406637,4.36374089256732e-05,0.000334668569372904,7.59740033240677e-05,9.67084403452092e-05,0.000311131958978892,0.000111203855466473,0.000223025422110377,0.00010676943113376,2.6982375415518e-05,7.39661260430237e-06,0.00777390530074299,0.00123085025346332,6.92785108772607e-06,0.0012107025812905,3.31449050687462e-05,0.000412402970409081,1.9047159029079e-05,5.46028391761784e-05,2.77091507897685e-05,4.3185357553176e-05,0.000134771872555238,9.07499816097496e-05,7.59823531557108e-05,0.000655528123960751,1.38912036127078e-05,0.000251017605537518,6.93785753054173e-06,8.60861670572382e-05,1.76174477526082e-05,0.000433642951796104,4.19497950528855e-05,0.000218331532007138,4.79102316476637e-05,0.000578746482888907,0.000589537426307135,2.15279299718709e-05,0.000445433442334939,0.00350757352268329,0.000902579867310137,0.000569906903433775,8.72548503924115e-05,0.00320800434944733,4.79942318615311e-05,0.0022335114602839,7.66684270957043e-05,0.000264694703196577,0.000240958365556879,3.98372299652273e-05,0.000315515340304815,4.74150445654144e-05,0.000835102523060211,0.00013922524973368,0.968656504325725,8.58358738387712e-05,0.000633458900649652,4.21019831643187e-05,0.000369715018172833,0.000167287850455776,0.000977081955280308,2.6018541727441e-05
"5281004",5.79293128117282e-06,2.92614191682783e-05,4.3032992326626e-05,9.38047984858206e-06,0.000184427647951462,2.200346787545e-05,2.63639702005061e-05,7.3704111925939e-06,7.98651111793814e-06,2.73957821165832e-05,1.83912190418952e-05,8.4718955266641e-06,4.54339399390106e-06,1.62681863129834e-06,1.23152051813528e-05,5.02860111700891e-06,1.29324946102917e-06,5.6528840959237e-06,5.8428615808532e-06,5.98562768093736e-06,4.12759340008167e-06,6.34009668114081e-06,7.13745945600397e-06,1.98619409686564e-06,1.09456503358388e-05,4.92689530913974e-05,1.37365607911364e-05,3.78735541983316e-05,4.12967658670678e-06,4.64309249333863e-06,2.29976560100294e-06,5.46733393286108e-06,2.78250495273458e-06,3.12931271102627e-05,7.76276075030061e-05,1.41216180371635e-05,0.000338557919870481,4.40136638998928e-05,5.78036972815487e-05,1.71408602757695e-06,2.51538385976839e-05,4.90617135113288e-05,5.93203031440066e-05,1.49190493527779e-05,0.00132187551512361,2.42844953512606e-05,1.63414889721739e-05,1.57781863489458e-05,0.000144238879232008,9.75012976568671e-05,9.04153779825807e-06,7.27043776723324e-06,7.63869893870281e-05,0.995269016902802,1.87877282623912e-05,6.97510041829743e-06,1.78730969787502e-05,0.00158381083370308,1.84273917406243e-05,1.56543193047437e-05,3.37205596420779e-06,9.20606197637722e-06,4.34462087759695e-05,4.21904309310473e-06
"5311181",3.22326710858265e-06,6.64377607072761e-05,0.000210163674388029,7.80024700648124e-06,2.56675470170375e-05,1.0293163339397e-05,3.71989953052512e-05,3.14344780317928e-06,5.53565747215111e-06,2.59688008662204e-05,1.29686501149926e-05,5.2032089771552e-06,2.14847271123839e-06,1.05599656382271e-06,7.91994833610625e-06,3.76705667193344e-06,8.3717697908241e-07,3.51720597941237e-06,3.68055419068696e-06,3.94573217750195e-06,2.7042103365597e-06,7.31404104732787e-06,5.13354725322201e-06,1.29179613144782e-06,7.65023671524959e-06,0.000230088534777718,7.21032541892812e-06,3.04107022413767e-05,3.34126179889718e-06,2.96760356748664e-06,2.21292549952819e-06,3.92750701374121e-06,2.95417618026483e-06,3.51084143926343e-05,7.59033046464668e-05,6.72401811273706e-06,0.000573278943634565,3.81910011184353e-05,3.64994537706767e-05,1.28863180863807e-06,1.45600138849858e-05,2.72132822981766e-05,3.74024029992299e-05,7.6079210595469e-06,0.997183886868723,1.22476725621555e-05,1.97206277867541e-05,9.95274184608822e-06,1.83279071549754e-05,1.61642345460049e-05,5.23182394557088e-06,8.25045442684875e-06,7.6037451949151e-05,0.000652148613700616,1.29749218812962e-05,5.53617762284439e-06,1.29067625892733e-05,0.000316755054333305,9.47446230081057e-06,9.00468721129982e-06,2.03809808384569e-06,6.84452669649997e-06,1.69576986657785e-05,4.07839455048342e-06
"4369359",6.89461407741374e-06,3.11177738794642e-06,1.2651919630761e-06,4.24778263029084e-06,1.40784462401978e-06,5.85309979284299e-05,3.37115864921266e-06,4.49632311390717e-06,1.04333132481602e-05,2.17218246642632e-06,6.91457856560422e-06,1.07823338694927e-05,3.97507793094705e-06,1.6887859720495e-07,0.998486764508182,1.21128658756173e-05,1.9547428185667e-07,3.64597622494782e-06,7.5685926144849e-07,6.40572402570526e-05,4.5263453833991e-07,1.29651519826909e-06,6.87698345375586e-07,9.0090440736841e-07,4.05221419587672e-06,1.29542288257725e-06,4.78221875892752e-06,1.59432667905557e-05,4.52606260019426e-07,7.17466346341752e-06,1.69874516921889e-07,2.17708036084306e-06,4.73558246462007e-07,6.80962154877472e-06,1.01817017509467e-06,1.92163494370837e-05,8.505449426395e-07,6.23129303609481e-06,2.72638698901409e-05,2.82890406460688e-07,2.03099787480082e-05,6.80654332431219e-05,9.2265131876298e-05,0.000159779845313971,2.15389067758163e-06,0.0001427839469393,1.86925506270058e-06,0.000441037606932768,2.00157435533493e-06,6.83112073341971e-06,3.6692625392354e-05,1.10020876633824e-06,3.57348241074208e-06,1.42026123468824e-06,2.58529849567632e-05,5.63003448080574e-06,6.31669014646471e-05,2.67296062443243e-06,8.32797316083094e-05,1.46985821814209e-06,1.6441880492755e-05,1.89042740395178e-05,1.48032452228453e-05,1.05739066921887e-06
"5360515",2.30466669794137e-06,5.25027749522247e-06,1.75481372564233e-06,2.01308214806757e-05,8.50593861622786e-06,4.85850555215722e-05,2.84112621920851e-06,7.85790453891769e-06,3.93491275731004e-06,1.63016966820211e-05,1.46292360275833e-05,1.89721046358516e-06,1.01386061568945e-06,2.51492029773386e-07,8.11745273640935e-06,2.51702955826082e-06,2.04755153497648e-07,2.57259638487332e-06,9.64620574399344e-07,2.18196414602344e-06,6.53515599331582e-07,1.16214518233577e-06,9.94616442659581e-07,3.38608839532822e-07,1.65703298337273e-06,1.93231521229433e-06,2.28611909296791e-06,7.19728715932975e-05,5.14026223568509e-07,2.42345335798137e-06,2.52868941319156e-07,9.03557978828864e-07,4.76086489619712e-07,9.51457712412951e-05,3.37763515566811e-06,7.7388818043195e-06,2.66045958683344e-06,0.000228078147126008,0.000255714472286904,3.13730021223087e-07,7.34724836893378e-05,2.30754575986493e-05,2.43908518870815e-05,7.35530233969312e-06,7.90446207721868e-06,1.69201017648839e-05,3.01825272480513e-06,7.70796145178066e-06,0.000530889285112197,0.998264648308467,3.31357900085292e-06,1.05948088785488e-06,7.39998488285879e-05,1.37711001348839e-05,3.09587879783626e-05,6.14547941101653e-06,1.11894026919807e-05,3.2304883805139e-05,9.65945536335414e-06,1.93981447061449e-06,1.30765596645388e-06,8.44431189125004e-06,1.5468581669437e-05,6.41404203442451e-07
"5257127",1.09541654211569e-05,1.36101348699688e-05,9.14086890904534e-05,1.15183246457855e-05,4.25799018460402e-05,2.60877475622408e-05,4.88878354778858e-05,8.56140483621667e-06,1.234726652755e-05,1.43862104525139e-05,1.53289852037458e-05,3.13896113588119e-05,9.49831606707158e-06,1.19235065572013e-05,2.46496071363384e-05,1.16369772634776e-05,4.74742240763549e-05,1.30942870402006e-05,4.11650541883607e-05,1.56875938083148e-05,2.86773953547644e-05,0.000438945024252354,0.000105665393924063,1.13852039169462e-05,0.000244807020259431,2.86184178709596e-05,5.51233865918353e-05,3.51141847100023e-05,4.31818024309108e-05,1.0520299110331e-05,3.60978989171927e-05,0.000209267555977259,0.00105644602852776,3.34393671530145e-05,0.000203902380180889,1.64180027018763e-05,1.13838415040547e-05,2.32067618694327e-05,3.66286639052274e-05,3.29777061200059e-05,2.52504010013792e-05,3.51502291191109e-05,3.65059144506759e-05,1.94377189887149e-05,4.14000054504054e-05,3.28982221503295e-05,2.80289029390161e-05,2.59227529127926e-05,1.18131030896742e-05,2.12858041947498e-05,1.37447712475449e-05,0.996216836351225,1.7331222377177e-05,1.83261866086727e-05,3.17365172688349e-05,9.45300469040062e-06,3.88291474296239e-05,2.80819702524332e-05,2.36545667917891e-05,2.70666341790791e-05,6.77373508536533e-06,1.22500732599345e-05,3.41138317677752e-05,8.01127548119365e-05
"446157",0.000464028504273524,0.000253579233732866,9.34074864835161e-05,0.000178707857812923,0.000218488145850434,0.00819264272379473,0.000132883071905154,0.00221140583159273,0.00109078210902296,0.000259525591069347,0.00746252338931039,0.00112081036981401,0.000234367692797152,9.53420247472419e-06,0.003258453990092,0.00128341987191005,8.3187390711438e-06,0.000478521956910463,3.81537066145369e-05,0.002716457724297,2.47800059940585e-05,5.15769800639129e-05,4.28672742027135e-05,5.68759530071309e-05,0.00012477903608053,0.000101112978029902,0.000144821136773735,0.00274694758984825,2.10978580313706e-05,0.00118949782930869,1.10661845055009e-05,5.31862007711775e-05,1.95842769715383e-05,0.00058934843397385,0.000115678211796185,0.00352821244149489,7.66763726967155e-05,0.000517208766707158,0.00136242326068292,1.28065065669737e-05,0.00438527924514914,0.000995319985748498,0.905825103228561,0.0100902902850809,0.000378506185817372,0.00144261548189419,7.30853459068298e-05,0.0107780725235051,0.000290166952237832,0.000407625233725512,0.0020931886987837,5.21452907040886e-05,0.000388787958000132,0.00016251993041356,0.00498093160555662,0.00237082470974747,0.00203414767958431,0.000473240458791671,0.00634686910469528,7.7288919616122e-05,0.00133540080893954,0.00250127567954645,0.00198671142112352,3.40437705342372e-05
"947",3.68878546979449e-05,3.39162711111681e-05,7.10552267856848e-05,3.34806775880435e-05,6.44279561872975e-05,9.29874615795527e-05,5.73824585014957e-05,3.60280230241093e-05,4.09801650201196e-05,4.23518633030385e-05,5.34538892660695e-05,8.39203839171359e-05,3.4612908494167e-05,4.6753578539615e-05,7.80316485634344e-05,4.61553668842283e-05,0.000106607656622359,5.46757315317922e-05,0.995649404176886,6.31547633719487e-05,0.000120344665007714,6.34917094264797e-05,0.000174934882658105,3.82503335229674e-05,0.000126945901166353,5.04741589478561e-05,8.127344607509e-05,9.59540256468468e-05,6.49414209300591e-05,4.15695725755829e-05,3.33847725435364e-05,0.00016487685868938,4.53034550549463e-05,5.46061050414366e-05,0.000129597199602061,5.68998608131292e-05,4.0047765489468e-05,6.88606945025825e-05,8.55677623129673e-05,5.41260618100207e-05,8.84938981691414e-05,8.53485620776824e-05,0.000102303415992104,7.25493123904079e-05,7.52982672605764e-05,7.27300656826846e-05,3.82226318156744e-05,9.6144122205702e-05,4.91181007608825e-05,6.68634891495065e-05,4.67219322172725e-05,9.89701164462798e-05,7.01178948760473e-05,5.69036375067492e-05,9.77730799714004e-05,3.43958620859495e-05,0.000128787159626831,6.57786251729173e-05,7.67259387689376e-05,4.91872997686869e-05,3.53451577523015e-05,3.95136295775147e-05,8.38765877522936e-05,5.11124992807486e-05
"5462222",0.00823572240088175,0.00797097635663269,0.0171045976510765,0.00784068671818681,0.0141783297176052,0.021311191606,0.0117244171068479,0.00849768093064108,0.00903449223489403,0.0100209372579763,0.0127123155008292,0.0183782281791631,0.00762177333999911,0.011020945954962,0.0167221586602255,0.0105535693751367,0.00795811681013607,0.0120121244486645,0.0489349477001077,0.0138962721183061,0.0300533839452221,0.013927389856484,0.045945163246916,0.0079796856363134,0.0245974124702194,0.0118689519263864,0.0168212835384834,0.022056535773022,0.0155781367386331,0.0090700306094069,0.007968654011472,0.0249893506275132,0.00823953150246589,0.0128746218478917,0.031734424778886,0.0130744424138111,0.00939113666078427,0.0162300033707868,0.0189110461591356,0.00796402952061194,0.0198183646829086,0.0197720339523437,0.022469494173433,0.0161907765017197,0.0178376604302707,0.0161270691095656,0.00786431539837508,0.0212791585849131,0.0115065747580302,0.0160358344030022,0.0106819573066847,0.0195366495162183,0.0165661431821085,0.0132945130644894,0.022308310809694,0.00754063190111915,0.0280860177646824,0.0157797853304971,0.0169204250740713,0.00976793485385206,0.0077835203700152,0.00924866528137695,0.0187846003859223,0.00979486446198951
"5232305",6.60764695457821e-25,8.30082466433364e-25,4.73545938055228e-24,7.55085191786687e-25,5.49651001954139e-24,1.97974151088452e-24,2.09306747699896e-23,4.92266308879354e-25,1.08884010248072e-24,7.47760997942317e-25,9.04228071266145e-25,3.38953679125086e-24,8.49953479703725e-25,4.20880096006341e-25,2.12727043966584e-24,7.94957875986694e-25,9.4854954970034e-25,9.14833056653855e-25,1.66903951000435e-24,1.14247645733516e-24,1.07173622015636e-24,1.0773927990983e-22,2.59853572282078e-24,6.8757009205366e-25,1.66470623148328e-23,1.77389921938695e-24,6.47146430236521e-24,2.60644671088033e-24,1.17151779585375e-24,8.30851727028907e-25,1.03340871999424e-24,2.68794990315834e-23,1,2.0108803297501e-24,8.68618697236811e-24,1.30623883144867e-24,7.46756227736307e-25,1.73422763765926e-24,4.38987174533658e-24,5.19468171628465e-24,1.74726108681733e-24,1.97488954962491e-24,3.15554736266597e-24,1.41330023341514e-24,2.68160336344954e-24,3.73404028080967e-24,4.07821853130466e-24,2.03252655581471e-24,6.97563858977695e-25,1.51272512354183e-24,1.03406750177712e-24,1.81385567910839e-22,1.07093678388192e-24,1.18099563793948e-24,2.15436733918592e-24,7.18718663651167e-25,3.02600826924958e-24,2.45975056420344e-24,1.58327883732216e-24,3.03024800707307e-24,4.31156980892732e-25,1.13045456021817e-24,3.04527573609071e-24,2.45519761924016e-23
"9552079",0.00042025294343097,0.000104433096623945,8.33313895704541e-05,0.000242135248104038,4.42284374385794e-05,0.000920683169710171,8.67508318316115e-05,0.000209834228619279,0.000258109107674471,8.31741084051982e-05,0.000601868875605479,0.000282584717366906,5.54139992603126e-05,1.16878831637506e-05,0.002940116450579,0.00144680290820869,1.25964076117487e-05,0.00939321402138688,4.81360155862765e-05,0.000967528284091411,3.00962354537245e-05,4.26536368894857e-05,4.37815549492139e-05,6.23217152644607e-05,0.000155771987720111,6.91276365901107e-05,9.88546081516804e-05,0.00438093881757067,2.3714800531265e-05,0.0020582303175825,1.09624290658921e-05,0.000129460339178173,2.57471392850949e-05,0.000292594407290701,6.24247651036377e-05,0.000410983909701062,4.71208194242669e-05,0.000388583631749045,0.000508994461242423,2.1124929484516e-05,0.000863003154204697,0.000908051326019845,0.00195704959656858,0.0019671221631791,7.68491013821561e-05,0.00218094734859669,5.04683287656035e-05,0.00397983695280332,8.20580750163034e-05,0.000201086460547571,0.00054362017998581,5.69431283169282e-05,0.000220348632645669,4.98244275709645e-05,0.00104760034923341,0.000387996961387143,0.950525804165594,7.25072837104279e-05,0.00201353952376081,6.07496950194989e-05,0.0023758032842383,0.000241622439317154,0.00301404467412941,4.67524815099313e-05
